url,titulo,entradilla,fecha,n_comentarios,categoria,n_words
https://www.ciperchile.cl/2020/01/16/expropiese/,¡Exprópiese!,"El abogado Jean Pierre Matus ha argumentado que la nueva Constitución no se escribirá sobre una hoja en blanco, pues hay tratados internacionales vigentes que delimitan el poder de una convención constituyente. En esta columna, se pregunta si esa limitación impide a los redactores de la Constitución proponer cambios profundos al modelo económico; y analiza en qué condiciones se podría expropiar para recuperar tanto las tierras indígenas como los activos en manos de inversores extranjeros, entre ellos AFP’s, Isapres, universidades y derechos de agua.",2020-01-16,5,Ciper Académico,
https://www.ciperchile.cl/2021/02/24/bukele-y-las-maras-que-significa-la-eleccion-de-este-domingo-para-la-politica-y-la-seguridad-de-el-salvador/,Bukele y las maras: ¿qué significa la elección de este domingo para la política y la seguridad de El Salvador?,"En el Salvador las maras tienen 60 mil miembros que matan, amenazan y extorsionan. El autor de esta columna argumenta que décadas de mano dura no han logrado doblegarlas y estas frenan sus delitos solo cuando negocian con el gobierno y/o deciden controlarse. Eso parece estar ocurriendo ahora. Pese a que el presidente Nayib Bukele asegura que la baja en los crímenes en El Salvador se debe a que doblegó a las maras, hay evidencia de que más bien ellas han reducido el uso de la violencia como parte de un entendimiento informal con las autoridades. Lejos de rechazar este tipo de conversaciones, el autor sugiere que, de ganar, Bukele debería formalizar y transparentar ese diálogo y avanzar hacia “el desmantelamiento permanente de esas estructuras”.",2021-02-24,2,Ciper Académico,3247.0
https://www.ciperchile.cl/2021/02/06/informe-de-seguimiento-del-indh-la-responsabilidad-es-del-estado-no-solo-del-gobierno/,"Informe de seguimiento del INDH. La responsabilidad es del Estado, no solo del Gobierno","La columna ofrece un análisis a fondo del reciente informe de seguimiento del Instituto Nacional de Derechos Humanos. En la incapacidad del Estado para frenar la violencia contra los manifestantes y castigar a los culpables, el autor ve un “grave riesgo de regresión autoritaria que puede traer consecuencias más allá del cambio de gobierno”.",2021-02-06,3,Ciper Académico,1778.0
https://www.ciperchile.cl/2020/08/28/dos-escenas-sobre-la-falta-de-justicia-civil/,Dos escenas sobre la (falta de) justicia civil,"En este excelente texto el autor explica cómo opera la justicia civil y por qué requiere una reforma urgente. Acusa que “mientras en los juzgados civiles las demandas de ejecución se vuelven jurídicamente irrelevantes y las personas son presionadas al pago de sus deudas, la academia chilena ha preferido enfrascarse en una discusión a voz en cuello con los varios ministerios de justicia para defender el proyecto de Código Procesal Civil”.",2020-08-28,0,Ciper Académico,1315.0
https://www.ciperchile.cl/2019/11/30/frente-al-desafio-constituyente-en-chile/,Frente al desafío constituyente en Chile,,2019-11-30,1,Ciper Académico,
https://www.ciperchile.cl/2020/10/07/el-juego-de-los-2-3/,El juego de los 2/3,"El constitucionalista Sebastián Soto junto con algunos dirigentes y académicos de derecha han planteado que para que la Constitución sea coherente y fruto del acuerdo, el texto final debe ser aprobado por los 2/3 de los constituyentes. Usando Teoría de Juegos esta columna muestra que esa idea inclina las opciones en favor de quienes quieren mantener la Constitución actual, pues se le da la opción a la minoría de vetar el texto final. Un juego muy distinto resultaría si cada artículo es aprobado por 2/3 y el texto final es sometido a un plebiscito de salida. En ese caso los distintos grupos de constituyentes tendrían incentivos para llegar a acuerdos y hacer un trabajo coherente.",2020-10-07,1,Ciper Académico,2434.0
https://www.ciperchile.cl/2020/03/07/femicidios-y-violencia-intrafamiliar-contra-la-mujer/,Femicidios y Violencia Intrafamiliar contra la mujer,"Esta columna de opinión presenta evidencia que permite vincular causalmente Violencia Intrafamiliar (VIF) y femicidio. El autor sugiere que, al menos en teoría, podría reducirse el femicidio desplegando políticas públicas en zonas que registran altos niveles de VIF. ¿Qué tipo de políticas serían útiles? El autor sostiene que, a medida que aumentan los años de escolaridad de hombres y mujeres, así como la empleabilidad de estas últimas, las tasas de VIF contra la mujer tenderían a disminuir.",2020-03-07,5,Ciper Académico,1681.0
https://www.ciperchile.cl/2020/05/03/enfrentamos-la-mas-grande-intervencion-estatal-en-la-economia-y-la-democracia-desde-la-dictadura-y-lo-hacemos-sin-datos-sin-entender-las-decisiones-que-se-toman/,"“Enfrentamos la más grande intervención estatal en la economía y la democracia, desde la dictadura. Y lo hacemos sin datos, sin entender las decisiones que se toman”","La directora del Observatorio Fiscal desmenuza las amenazas y las oportunidades que tenemos, cuando nuestro pasado es el 18/O, el presente es el Covid-19 y el futuro probable, una fuerte recesión. Cree ver a las grandes fortunas con disposición a hacer cambios estructurales, pero piensa que los gerentes pueden ser un escollo, pues sus intereses están alineados con ganancias de corto plazo. Sugiere que el Estado condicione la entrega de recursos a las empresas que lo necesiten, a cambio de que abandonen los paraísos tributarios. Y estima que debemos pensar en serio en alguna variante del Ingreso Básico Universal porque muchos de los empleos que hoy desaparecen serán reemplazados por algoritmos. Ve un Estado más presente, en múltiples áreas, lo que puede ser bueno; su temor es que se haga costumbre lo que hemos visto en la crisis sanitaria: un manejo poco claro de la información que no da certeza de que las restricciones a la libertad tienen una razón médica y no esconden motivos políticos.",2020-05-03,5,Ciper Académico,1514.0
https://www.ciperchile.cl/2020/01/28/nueva-constitucion-derechos-sociales-y-el-peligro-de-sanciones-economicas-por-incumplir-tratados/,"Nueva Constitución, derechos sociales y el peligro de sanciones económicas por incumplir tratados","¿Podemos los chilenos terminar con las AFP’s, las isapres o nacionalizar el litio? En la última columna de su serie, el abogado Jean Pierre Matus explica que sí y que, de hecho, para ello no se requiere una nueva Constitución. El problema de fondo es que cualquier reforma que implique expropiación, nacionalización o que dé ventajas competitivas a empresas nacionales o estatales frente a inversionistas extranjeros, deberá contemplar pagos y garantías prontas, adecuadas y efectivas. De lo contrario, asegura, el país se arriesga a ser sancionado económicamente por otros Estados. Por ejemplo, a través de congelamiento de pagos, expropiación de bienes y la imposición de tasas y sobretasas arancelarias contra productores chilenos.",2020-01-28,3,Ciper Académico,2863.0
https://www.ciperchile.cl/2020/10/17/la-red-social-twitter-y-el-proceso-constituyente-el-caso-de-las-cuentas-anomalas/,La red social Twitter y el proceso constituyente: el caso de las cuentas anómalas,"Diversos estudios muestran que en Chile hay una alta confianza en las redes sociales. Pero el 70 % no sabe distinguir entre una noticia real y una fake news. Este informe examina el debate constitucional en Twitter durante el último año y hace un zoom sobre las “cuentas anómalas” (aquellas con más de 500 publicaciones al mes sobre un mismo tema). Entre sus hallazgos destaca que 921 usuarios han generado más de 390 mil mensajes distintos usando hashtags del rechazo, durante el último año. Para los autores la evidencia permite hablar de “una estrategia de copamiento” del debate político en la red montada por partidarios del rechazo.",2020-10-17,8,Ciper Académico,3210.0
https://www.ciperchile.cl/2021/03/20/la-teoria-del-complot-en-el-estallido-chileno-un-examen-critico/,La teoría del complot en el Estallido chileno: un examen crítico,"El divorcio entre las élites y los problemas de las personas es un factor común en la ola de protestas que sacude Latinoamérica en los últimos años, dicen los autores. Argumentan que también fue similar la forma en que reaccionaron los distintos gobiernos: descartando la validez del malestar social y atribuyéndolo a acciones instigadas por motivos ideológicos o criminales. Esta columna analiza el caso chileno y particularmente la narrativa que desplegó el gobierno de Sebastián Piñera para explicar el estallido social. Desde la “teoría de la agitación” a la “teoría del lumpen”, el Presidente buscó “no solo deslegitimar las demandas sociales sino también propagar un discurso que justificara la represión contra la disidencia.”",2021-03-20,2,Ciper Académico,3607.0
https://www.ciperchile.cl/2021/03/30/trabajo-digital-justo-y-digno-en-la-nueva-constitucion/,Trabajo digital justo y digno en la nueva Constitución,"En Amazon, donde los algoritmos dirigen cada movimiento de los empleados, los intentos de suicidio se han disparado, informa esta columna. Describe también que mientras se difumina la separación entre vida personal y laboral en una variedad de teletrabajos, la diferencia en la calidad de vida se hace clara y se agranda entre trabajadores formales e informales. ¿Qué hacer? Los autores proponen, como primer paso, actualizar la declaración de derechos humanos para protegernos de la “alienación por automatización, el aislamiento a través de la digitalización y la falta de protecciones adecuadas para los trabajadores en un entorno virtual.”",2021-03-30,1,Ciper Académico,2601.0
https://www.ciperchile.cl/2020/09/05/concentracion-y-centralismo-una-mirada-territorial-a-nuestra-crisis/,Concentración y centralismo: una mirada territorial a nuestra crisis,"Se cree que la concentración chilena es fruto de que tenemos un poder político centralizado: que el hecho de que todo termina en Santiago (los mejores colegios, hospitales, etc.) se liga con que tenemos un presidencialismo fuerte y territorialmente sesgado. Este texto argumenta que esa idea, por sí sola, no explica enteramente el fenómeno. En cambio, “sí hay mucha evidencia que muestra que la concentración la produce el mercado y la competencia que se genera entre regiones, la gana sistemáticamente la más desarrollada: la Región Metropolitana”. Los autores sostienen que las políticas de descentralización no tienen impacto porque “no tocan al mercado”. Estiman que se requiere “urgentemente de incentivos que discriminen positivamente a las regiones y promuevan la localización de los dueños del capital en las regiones”.",2020-09-05,2,Ciper Académico,1773.0
https://www.ciperchile.cl/2019/08/30/ley-marco-de-cambio-climatico-construyamos-una-institucionalidad-con-capacidad-transformadora/,Ley Marco de Cambio Climático: construyamos una institucionalidad con capacidad transformadora,"Chile es un pequeño emisor de gases contaminantes, pero será uno de los países más afectados por la crisis climática. La ley de Cambio Climático debiera ayudar a enfrentar los graves escenarios que se prevén, entre ellos, la desertificación y las largas sequías, pero es una propuesta incompleta, afirma la autora. Entre otras cosas porque no asegura a la ciencia un rol clave en la toma de decisiones y no busca garantizar seguridad hídrica y alimentaria como meta. Asegurar acceso al agua y a los alimentos para todos los chilenos al 2050 debiera ser una meta.",2019-08-30,2,Ciper Académico,
https://www.ciperchile.cl/2021/01/09/cambios-y-continuidades-en-la-participacion-electoral-del-plebiscito-del-25-de-octubre/,Cambios y continuidades en la participación electoral del plebiscito del 25 de octubre,"A partir del análisis estadístico del plebiscito, la columna delinea la cancha en la que se correrán las importantes elecciones de este año. Destaca que en 2020 hubo una menor participación de electores de derecha y una mayor presencia de votantes de izquierda extra Nueva Mayoría, comparado con 2017. También muestra que donde hay más recursos y escolaridad más alta, hubo más participación. Lo más relevante: se registró una muy fuerte participación de los jóvenes, fenómeno que podría mantenerse, dado que votar es, en parte, un hábito.",2021-01-09,0,Ciper Académico,3002.0
https://www.ciperchile.cl/2019/12/12/dignidad-que-pueden-resolver-las-instituciones-y-que-no/,Dignidad. Qué pueden resolver las instituciones y qué no,"La dignidad es el eje común de las diversas demandas que emergieron el 18/O. Por ello, dice la autora, la salida a esta crisis se juega “en los valores y principios que sostienen nuestra vida en común”, es decir, en ese “horizonte normativo, vilipendiado por la tecnocracia”. Pero la demanda por dignidad, explica, no es solo un reclamo hacia las instituciones; también cuestiona nuestras relaciones personales. Ello obliga a ir más allá del sistema político, hacia los espacios “donde se configuran los vínculos sociales”. Ese viaje es difícil hoy, pues domina la discusión de reformas refundacionales que olvidan “que el presente no es nunca pura oscuridad”.",2019-12-12,2,Ciper Académico,106.0
https://www.ciperchile.cl/2020/04/15/vulnerabilidad-urbana-y-accesibilidad-en-las-comunas-con-cuarentena-parcial/,Vulnerabilidad urbana y accesibilidad en las comunas con cuarentena parcial,"Usando mapas que integran población en riesgo, servicios sanitarios y centros de abastecimiento, el autor de esta columna cuestiona la cuarentena parcial en la capital. En Puente Alto, explica, la zona en cuarentena tiene muchos hogares pobres y población en riesgo “pero poca disponibilidad de abastecimiento”, por lo que es difícil que se reduzca el flujo de personas desde y hacia zonas cerradas. Similar situación ocurre en Ñuñoa, Santiago y San Bernardo, lo puede expandir el virus a otras comunas. El autor cree que no se consideraron adecuadamente las variables socio urbanas y que la cuarentena parcial puede no ser adecuada para una ciudad segregada y sin sub-centros como Santiago.",2020-04-15,1,Ciper Académico,782.0
https://www.ciperchile.cl/2020/07/27/desafios-para-el-movimiento-social-post-covid-19/,Desafíos para el movimiento social post COVID-19,"El autor sostiene que el gobierno se ha preparado para el reinicio de la protesta social con una batería de modificaciones al rol de las FF.AA. y Carabineros. Entre ellas destaca el rol que se les da a las FF.AA. en la custodia de la “infraestructura crítica”; la ley que establece algunas exenciones de responsabilidad penal por actos de represión de la policía; la reforma al sistema de inteligencia y la renovación del material para Carabineros por más de $ 10.700 millones, entre otras medidas. Estos cambios, advierte el autor, “retoman los principios de la Doctrina de la Seguridad Nacional, esto es, vuelven a la idea del “enemigo interno”. Quienes se manifiesten cuando termine el confinamiento deben saber que “se van a encontrar con un Estado mucho más preparado para la represión de lo que estaba el 18/O”, advierte.",2020-07-27,3,Ciper Académico,2137.0
https://www.ciperchile.cl/2019/12/02/crimenes-de-lesa-humanidad/,Crímenes de lesa humanidad,"“Coincido en que no es aceptable que una autoridad civil pretenda desentenderse de lo que hace la fuerza pública bajo su gobierno. Considero asimismo que los hechos que hasta ahora son imputados como violaciones de derechos humanos cometidas por carabineros o militares podrían generar responsabilidad política, administrativa o penal dependiendo de sus circunstancias. Discrepo, sin embargo, de que esos hechos puedan generar responsabilidad penal como crímenes de lesa humanidad”.",2019-12-02,3,Ciper Académico,
https://www.ciperchile.cl/2021/01/05/el-desafio-de-seguir-comunicando-los-riesgos-del-covid-en-un-entorno-saturado-de-informacion/,El desafío de seguir comunicando los riesgos del COVID en un entorno saturado de información,"Llevamos un año de pandemia y la vacunación alargará el tema por otro medio año al menos. ¿Cómo conseguir que las personas acepten una vacuna que es voluntaria y mantengan o incluso aumenten las prácticas de auto cuidado? Esta columna aborda el tema desde la comunicación de riesgo, usando datos de la encuesta EIS-COVID, la cual trae noticias preocupantes (un 21% no parece dispuesto a vacunarse) y alentadoras (hay una alta disposición a seguir con medidas de autocuidado). Las autoras y el autor llaman a no etiquetar a quienes tienen desconfianza frente a la vacuna sino a desarrollar mensajes que aborden las dudas y que tomen en cuenta las vulnerabilidades de las distintas poblaciones. El esfuerzo comunicacional debe considerar también que todos estamos cansados del tema y tendemos a dejar de oír los mensajes relacionados con la pandemia. Y que, dado que el Colegio Médico despierta más confianza en la población que el ministerio de Salud, mensajes con más protagonismo de los profesionales del área pueden ser más efectivos.",2021-01-05,1,Ciper Académico,2703.0
https://www.ciperchile.cl/2020/05/30/los-15-articulos-de-ciper-academico-mas-leidos-de-mayo/,Los 15 artículos de CIPER/Académico más leídos de Mayo,"Mientras los modelos en los que creía el ministro de Salud se derrumbaban como castillos de naipes, las columnas más leídas en CIPER/Académico fueron, justamente, las que cuestionaban la forma en la que la autoridad enfrentaba la pandemia e informaba sobre el avance de la enfermedad. También nuestros lectores se interesaron por textos que cuestionaban el plan económico del gobierno y por los que argumentaban a favor de dar una protección mayor a las familias.",2020-05-30,2,Ciper Académico,3116.0
https://www.ciperchile.cl/2020/09/11/reconocimiento-del-pueblo-chango-la-incomoda-aparicion-de-un-pueblo-fantasma/,"Reconocimiento del Pueblo Chango, la incómoda aparición de un pueblo fantasma","“La aparición de un fantasma siempre genera inquietud en los que estamos vivos”, escribe el autor de esta columna. En este texto narra cómo distintas familias y comunidades de changos que reclamaban ser reconocidos como tales, recibieron por respuesta del estado: “los changos no existen”. Una serie de proyectos extractivistas en la costa desde Coquimbo a Antofagasta, que amenazaban la forma de vida de las comunidades “detonó la demanda identitaria”, explica el autor.",2020-09-11,17,Ciper Académico,2322.0
https://www.ciperchile.cl/2020/03/25/pandemia-y-datos-sensibles/,Pandemia y datos sensibles,"La legislación chilena que protege nuestros datos personales tiene vacíos que la crisis del coronavirus ha dejado a la vista, sostienen los autores esta columna. Por una parte, la protección de la salud pública puede requerir que los datos de los pacientes infectados sean conocidos por policías y FF.AA. para el control de la cuarentena, pero la ley actual no lo contempla; tan importante como eso es que esa información (por ejemplo, los lugares visitados por una persona contagiada) solo se use para fines sanitarios, lo que tampoco está claro en la legislación. Los autores de esta columna sugieren examinar la norma europea para que la legislación chilena proteja nuestros datos y ayude al control de la pandemia.",2020-03-25,0,Ciper Académico,744.0
https://www.ciperchile.cl/2020/11/28/pensiones-transparencia-y-ofertones/,Pensiones: Transparencia y ofertones,"La propuesta de eliminar las AFP y nacionalizar los fondos de pensiones es respaldada por personas que valoran que el Estado se haga cargo de administrar el sistema previsional. El autor sostiene que no es seguro que el Estado pueda garantizar mejores pensiones que cumplan las expectativas de la población, pues esta capacidad depende de cómo y cuánto aumente la recaudación fiscal; de cuán eficiente sea ese gasto y también de las reasignaciones de presupuesto que se realicen. El tamaño del desafío se puede leer en el siguiente dato de las Naciones Unidas: “Si en 2019 habían 5 personas entre 15 y 65 años para financiar a cada persona mayor a 65 años, en 2050 habrá sólo 2 personas entre 15 y 65 años para financiar a cada persona mayor a 65 años”.",2020-11-28,1,Ciper Académico,1963.0
https://www.ciperchile.cl/2020/04/16/analisis-de-las-compras-por-trato-directo-en-el-sector-salud-durante-la-crisis-del-covid-19/,Análisis de las compras por trato directo en el sector Salud durante la crisis del COVID-19,"En este completo análisis de las compras por trato directo, realizadas en el marco de la emergencia sanitaria, el investigador del Observatorio de Gasto Fiscal, José Mora, muestra que 33 insumos clave para el combate de la enfermedad recién comenzaron a adquirirse en marzo. “No hay compras relevantes antes, lo que pone en duda las afirmaciones de que el Gobierno se preparó desde enero”, escribe. Por otra parte, entre las compras detectadas y difíciles de explicar figura la adquisición, por trato directo, de seguros de incendio para el Ejército en $1.172 millones.",2020-04-16,0,Ciper Académico,1096.0
https://www.ciperchile.cl/2020/11/14/crisis-politica-en-peru-iv-las-tribus-y-la-calle/,Crisis política en Perú IV: Las tribus y la calle,"La crisis actual de Perú es responsabilidad de tribus políticas que son lo que queda de la descomposición del sistema de partidos, plantea esta columna. Su constante lucha por el poder está despertando a la calle y el autor no cree que tengan capacidad de pactar vías que canalicen institucionalmente el conflicto, como lo hizo la elite chilena a través del acuerdo que terminó en el plebiscito.",2020-11-14,0,Ciper Académico,1774.0
https://www.ciperchile.cl/2020/07/22/de-la-vivienda-digna-a-la-lucha-por-la-dignidad-movilizacion-y-politizacion-de-los-pobladores-en-el-siglo-xxi/,De la vivienda digna a la lucha por la dignidad. Movilización y politización de los pobladores en el siglo XXI,"Contra la idea de que en el 18/O los sectores populares despertaron de un letargo político, el autor describe un intenso movimiento social originado hace 20 años y que se alimenta de las luchas por una vivienda digna. El movimiento está compuesto por numerosas organizaciones sociales y políticas que, pese a no tener un alto impacto en la opinión pública, desplazaron a los partidos políticos tradicionales de los sectores populares. El autor sostiene que sin incorporar a estos actores al proceso constituyente “es imposible reconstruir un nuevo pacto social legítimo en el largo plazo”.",2020-07-22,1,Ciper Académico,1519.0
https://www.ciperchile.cl/2020/03/30/economia-y-comunidad-politica-en-tiempos-de-pandemia/,Economía y comunidad política en tiempos de pandemia,"El coronavirus llegará a su peak en dos o tres semanas, dicen los expertos. En el corto plazo parece que nada evitará que muchos chilenos y chilenas mueran y que el resto sufra duras condiciones económicas. En esta columna los autores advierten que pueden haber efectos también en nuestra convivencia democrática, generando una crisis más grave de que la que vivimos el 18/O. Para evitar eso, se necesita “una política económica que asegure el bienestar de todas y todos”. Las políticas que se tomen hoy, “determinarán las opciones que tengamos mañana” y serán claves para “evitar la destrucción de nuestra comunidad política”.",2020-03-30,4,Ciper Académico,576.0
https://www.ciperchile.cl/2019/11/14/plurinacionalidad-y-reconocimiento-de-los-pueblos-las-demandas-indigenas-para-la-nueva-constitucion/,Plurinacionalidad y reconocimiento de los pueblos: las demandas indígenas para la nueva Constitución,"La bandera wenüfoye y el rostro de Camilo Catrillanca han sido protagonistas en las movilizaciones que remecen al país. El primer aniversario del asesinato del joven comunero coincide con el inicio del proceso para crear una nueva Constitución. ¿Cuáles son las demandas que los pueblos indígenas quieren plasmar en la carta fundamental? Dos investigadores del Centro de Estudios Interculturales e Indígenas –Claudio Fuentes y Sergio Caniuqueo– responden. Dos son los conceptos clave: Plurinacionalidad y reconocimiento constitucional de los pueblos. Ambos obligarían a reformular el sistema político, lo que anticipa una dura pugna con la elite gobernante.",2019-11-14,9,Ciper Académico,
https://www.ciperchile.cl/2021/03/13/derechos-para-los-animales-no-humanos-una-defensa/,Derechos para los animales (no humanos): una defensa,"La ley chilena entiende a los animales como cosas y, eventualmente, como propiedad de alguien. Regulaciones recientes avanzan sobre eso y los definen como seres vivos, sintientes, a quienes hay que proteger de “sufrimientos innecesarios”. ¿Es posible dar otro paso y – como proponen algunos movimientos animalistas-, reconocerles derechos en la misma medida que los tiene usted? El autor analiza los argumentos que se oponen a esa idea en un interesante viaje que también explora lo que nuestra legislación entiende por ser humano. Propone, entre otras cosas, superar la dicotomía persona/cosa y sugiere mecanismos de representación (tipo defensorías) para hacer efectivos los derechos que eventualmente se reconozcan.",2021-03-13,2,Ciper Académico,4729.0
https://www.ciperchile.cl/2020/07/04/los-15-articulos-de-ciper-academico-mas-leidos-de-junio/,Los 15 artículos de CIPER/Académico más leídos de Junio,"Junio fue el mes en que se derrumbaron los castillos de naipes con que la autoridad había pensado que controlaría el Coronavirus. De los 35 artículos que publicó CIPER Académico este mes, dos de los más leídos abordaron las causas y consecuencias de un derrumbe que llevó al ex ministro de Salud, Jame Mañalich, a renunciar. Los lectores también prefirieron columnas que abordaban críticamente la política de seguridad desplegada por el gobierno, tanto en la Araucanía como en el endurecimiento de las penas para quienes infringen la cuarentena o en su intento de dar más atribuciones al sistema de emergencia. Entre las novedades de este mes está el gran interés que despertó la columna de Yanira Zúñiga en la que acusa al abogado Ricardo Escobar de haber sido misógino con la doctora Izkia Siches",2020-07-04,0,Ciper Académico,2930.0
https://www.ciperchile.cl/2021/03/04/brecha-de-genero-en-la-diplomacia-latinoamericana-causas-y-vias-de-solucion/,Brecha de Género en la Diplomacia Latinoamericana: causas y vías de solución,"A nivel mundial, sólo el 15% de los puestos de embajadores están ocupados por mujeres. En América Latina, la participación de las mujeres en altos cargos diplomáticos es baja y se ha estancado durante los últimos años. La columna describe y analiza los factores que condicionan el nombramiento de mujeres en embajadas entre los años 2000 y 2018 en América Latina con un foco especial en Chile. De no mediar políticas que aseguren institucionalmente cuotas paritarias, el nombramiento de mujeres seguiría quedando en manos del gobierno de turno y la brecha de género se mantendría, señalan la autora y los autores de esta columna.",2021-03-04,0,Ciper Académico,3073.0
https://www.ciperchile.cl/2019/10/27/lo-que-el-vecino-ve-y-la-television-no/,Lo que el vecino ve y la televisión no,"La antropóloga Francisca Márquez fue una de las primeras en cuestionar la cobertura periodística del 18/O que se centró en la violencia y ha sido ciega a la mayoría pacifica y a sus discusiones políticas. En este texto, lanza preguntas incómodas a los que trabajan  preguntando: “¿Cómo explicar esta distancia entre el ojo del periodista y el ojo del vecino común? ¿Para quién o quienes trabajan estas cámaras ocupadas solo en la destrucción?” Argumenta que los medios han construido “un modelo estereotipado de nuestra realidad, empobreciendo o anulando la polifonía en la discusión política y de clase”.",2019-10-27,15,Ciper Académico,
https://www.ciperchile.cl/2020/02/27/perspectiva-para-una-agenda-educacional-extraviada/,Perspectiva para una agenda educacional extraviada,"El autor despliega un sombrío balance sobre la gestión educacional del gobierno, pero estima que este año la educación estará en un lugar protagónico y tendremos la oportunidad de pensar políticas para los próximos años y décadas.",2020-02-27,2,Ciper Académico,1426.0
https://www.ciperchile.cl/2020/07/04/el-dios-del-orden-y-el-dios-de-la-protesta/,El dios del orden y el dios de la protesta,"En una nación que se dice cristiana, como Estados Unidos, los conceptos de orden y de revuelta se sacralizan, explica el autor. En este ensayo analiza el conflicto racial en Estados Unidos, desde la llegada de los primeros esclavos en 1619 hasta hoy, a través de dos visiones cristianas contrapuestas: una nacionalista y seguidora del “dios del orden”; y otra que pone su fe en el “dios de la protesta” y que tiene como figura señera a Martin Luther King. Sobre este último la columna nos presenta una visión menos domesticada: un hombre que veía a Estados Unidos como “el mayor proveedor de violencia del mundo” y que fue calificado por el jefe del FBI como “el negro más peligroso para el futuro de esta nación”.",2020-07-04,1,Ciper Académico,4216.0
https://www.ciperchile.cl/2020/03/23/quien-definio-que-las-labores-domesticas-y-de-cuidado-no-son-trabajo/,¿Quién definió que las labores domésticas y de cuidado no son trabajo?,"Un estudio de ComunidadMujer estimó en $44 billones al año el valor económico del trabajo doméstico y de cuidado que no es remunerado en Chile. Un 67% de este valor es aportado por mujeres. La autora de la columna explica que con este trabajo gratuito y frecuentemente despreciado, “millones de mujeres subsidian el desarrollo de nuestro país…Para que se haga una idea, el aporte en mantener al hogar, cuando se contabiliza, supera con creces el aporte que hace la minería a la economía chilena.”",2020-03-23,6,Ciper Académico,881.0
https://www.ciperchile.cl/2020/07/08/por-que-la-carretera-hidrica-no-es-un-proyecto-sustentable/,Por qué la carretera hídrica no es un proyecto sustentable,"En este documentado texto, que es a la vez una declaración pública, un grupo de académicos de la Universidad de Concepción explica por qué la idea de hacer una carretera hídrica es un error. La carretera es promovida por la corporación “Reguemos Chile”, que dirige el presidente de la CPC Juan Sutil y propone sacar agua del río Bíobío y llevarla a cuencas del norte del país. Los académicos advierten que la discusión sobre el agua está cruzada por intereses económicos y necesita urgente la incorporación de científicos pues el desafío no es solo de “más agua” sino que es “un problema ético, de distribución equitativa y eficiencia en el uso del recurso hídrico, cada vez más escaso como consecuencia del cambio climático y de su mala administración”.",2020-07-08,17,Ciper Académico,1867.0
https://www.ciperchile.cl/2020/09/01/mitos-y-verdades-de-la-complejidad-economica/,Mitos y verdades de la complejidad económica,"¿Lograremos desarrollarnos si seguimos produciendo esencialmente materias primas o necesitamos saltar a una economía más compleja? César Hidalgo, creador del concepto de complejidad económica entra a un debate que revivieron Sebastián Edwards, José Miguel Ahumada y Nicolás Grau, entre otros.",2020-09-01,4,Ciper Académico,1883.0
https://www.ciperchile.cl/2021/01/18/el-pais-que-deja-trump/,El país que deja Trump,"Donald Trump sacó provecho político de dividir a los norteamericanos y deja un país fracturado y con una gran cantidad de votantes convencidos de que hubo fraude en las elecciones. La especialista en política estadounidense, Gabriela De la Paz, desmenuza el legado de una administración de pocos logros y muchas “verdades alternativas” de la que los republicanos hoy intentan separarse.",2021-01-18,0,Ciper Académico,1874.0
https://www.ciperchile.cl/2021/04/24/por-que-el-individualismo-no-es-sano-para-la-vejez/,¿Por qué el individualismo no es sano para la vejez?,"La directora del primer Instituto Milenio dedicado al tema del cuidado en Chile analiza las características de la vejez y la necesidad de generar políticas de cuidado, pensando en quienes desarrollan esta tarea: mujeres de ingresos bajos y con escasa escolaridad. La experta, por otra parte, explica cómo los múltiples roles que realizan las mujeres pueden significar, en el largo plazo, una mayor protección contra la soledad, pues construyen redes y relaciones que les permiten sentirse protegidas. Los hombres, en cambio, viven una vejez más solitaria, lo que los hace más vulnerables.",2021-04-24,1,Ciper Académico,1949.0
https://www.ciperchile.cl/2019/08/30/nepotismo-amiguismo-y-la-rabia-de-los-que-no-son-de-ningun-lote/,"Nepotismo, amiguismo y la rabia de los que no son de ningún lote","El nepotismo y amiguismo dañan la democracia porque permiten a lotes y clanes capturar el estado. Los autores observan que leyes más duras no eliminan el problema porque estas prácticas también son útiles para resolver necesidades de los vecinos; y porque en un país desconfiado, desde el presidente al alcalde respiran tranquilos con familiares y amigos en los cargos. ¿Quién amenaza hoy este “conveniente orden”? La prensa fiscalizadora y la creciente molestia de quienes tienen capacidades, pero no son de ningún lote y «quieren su tajada en el acceso a cargos”, escriben los autores.",2019-08-30,8,Ciper Académico,
https://www.ciperchile.cl/2021/01/09/crimen-organizado-la-necesidad-de-apuntar-al-negocio-y-no-solo-al-narco/,Crimen organizado: la necesidad de apuntar al negocio y no solo al narco,"Hoy la política contra el crimen organizado está enfocada en detener al narco. Pero el narco es fácilmente reemplazable. La autora sugiere un cambio de perspectiva: apuntar al negocio. Escalar desde las pandillas que tienen el manejo del mercado local, a las estructuras mafiosas de más arriba, que no solo venden drogas, sino que invierten en múltiples otros negocios y tienen un enorme poder corruptor de la institucionalidad.",2021-01-09,1,Ciper Académico,2978.0
