url,tema
https://www.ciperchile.cl/2020/06/18/los-datos-que-analiza-la-fne-por-posible-colusion-sector-publico-paga-500-por-mascarillas-que-antes-costaban-13/,Mercado Público
https://www.ciperchile.cl/2020/06/18/los-datos-que-analiza-la-fne-por-posible-colusion-sector-publico-paga-500-por-mascarillas-que-antes-costaban-13/,Pandemia
https://www.ciperchile.cl/2020/06/18/los-datos-que-analiza-la-fne-por-posible-colusion-sector-publico-paga-500-por-mascarillas-que-antes-costaban-13/,Virus
https://www.ciperchile.cl/2011/01/26/ex-sacristan-de-el-bosque-%e2%80%9cvi-al-padre-karadima-besuqueandose-con-un-joven-de-la-parroquia%e2%80%9d/,Abuso Sexual
https://www.ciperchile.cl/2011/01/26/ex-sacristan-de-el-bosque-%e2%80%9cvi-al-padre-karadima-besuqueandose-con-un-joven-de-la-parroquia%e2%80%9d/,Entrevista
https://www.ciperchile.cl/2011/01/26/ex-sacristan-de-el-bosque-%e2%80%9cvi-al-padre-karadima-besuqueandose-con-un-joven-de-la-parroquia%e2%80%9d/,Iglesia
https://www.ciperchile.cl/2011/01/26/ex-sacristan-de-el-bosque-%e2%80%9cvi-al-padre-karadima-besuqueandose-con-un-joven-de-la-parroquia%e2%80%9d/,Karadima
https://www.ciperchile.cl/2019/11/19/que-esta-ocurriendo-en-sudamerica/,CIPER/The Conversation
https://www.ciperchile.cl/2019/11/19/que-esta-ocurriendo-en-sudamerica/,desigualdad
https://www.ciperchile.cl/2019/11/19/que-esta-ocurriendo-en-sudamerica/,Latinoamérica
https://www.ciperchile.cl/2019/11/19/que-esta-ocurriendo-en-sudamerica/,Protestas
https://www.ciperchile.cl/2014/06/17/qatar-2022-la-corrupcion-que-carcome-a-la-fifa/,Corrupción
https://www.ciperchile.cl/2014/06/17/qatar-2022-la-corrupcion-que-carcome-a-la-fifa/,Fútbol
https://www.ciperchile.cl/2014/06/17/qatar-2022-la-corrupcion-que-carcome-a-la-fifa/,Mundial Brasil
https://www.ciperchile.cl/2009/02/12/las-huellas-que-dejo-la-busqueda-del-doctor-nazi-en-chile/,Justicia
https://www.ciperchile.cl/2009/02/12/las-huellas-que-dejo-la-busqueda-del-doctor-nazi-en-chile/,Nazismo
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Andrea Albagli
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Coronavirus
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,COVID-19
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Cuarentena
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Jaime Mañalich
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Johanna Acevedo
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Ministerio de Salud
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Minsal
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Pandemia
https://www.ciperchile.cl/2020/10/08/actual-jefa-de-planificacion-sanitaria-del-minsal-tambien-declaro-que-se-rebajaba-cifra-diaria-de-contagiados/,Virus
https://www.ciperchile.cl/2013/10/03/la-devastadora-noticia-que-opaco-la-celebracion-de-la-premio-nacional-de-educacion-2013/,Educación
https://www.ciperchile.cl/2011/02/09/reconstruccion-en-la-junji-desorden-en-gastos-sello-salida-de-ossandon/,Educación
https://www.ciperchile.cl/2011/02/09/reconstruccion-en-la-junji-desorden-en-gastos-sello-salida-de-ossandon/,Reconstrucción
https://www.ciperchile.cl/2011/02/09/reconstruccion-en-la-junji-desorden-en-gastos-sello-salida-de-ossandon/,Terremoto
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Coronavirus
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,COVID-19
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Cuarentena
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Ministerio de Salud
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Minsal
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Pandemia
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Virus
https://www.ciperchile.cl/2020/05/01/el-sistema-de-salud-ha-respondido-bien-pero-estamos-lejos-de-decir-que-superamos-la-primera-ola/,Ximena Aguilera
https://www.ciperchile.cl/2015/05/08/presion-de-interior-y-hacienda-para-postergar-querella-contra-martelli-provoca-quiebre-en-el-sii/,Gobierno
https://www.ciperchile.cl/2015/05/08/presion-de-interior-y-hacienda-para-postergar-querella-contra-martelli-provoca-quiebre-en-el-sii/,Michelle Bachelet
https://www.ciperchile.cl/2015/05/08/presion-de-interior-y-hacienda-para-postergar-querella-contra-martelli-provoca-quiebre-en-el-sii/,Política
https://www.ciperchile.cl/2011/04/21/parcelas-de-agrado-amenazan-con-hundir-el-plan-de-expansion-urbana-de-santiago/,Urbanismo
https://www.ciperchile.cl/2011/04/21/parcelas-de-agrado-amenazan-con-hundir-el-plan-de-expansion-urbana-de-santiago/,Vivienda
https://www.ciperchile.cl/2020/03/17/las-temperaturas-altas-pueden-detener-la-expansion-del-coronavirus/,CIPER/The Conversation
https://www.ciperchile.cl/2020/03/17/las-temperaturas-altas-pueden-detener-la-expansion-del-coronavirus/,Coronavirus
https://www.ciperchile.cl/2020/03/17/las-temperaturas-altas-pueden-detener-la-expansion-del-coronavirus/,COV-19
https://www.ciperchile.cl/2020/03/17/las-temperaturas-altas-pueden-detener-la-expansion-del-coronavirus/,Pandemia
https://www.ciperchile.cl/2020/03/17/las-temperaturas-altas-pueden-detener-la-expansion-del-coronavirus/,Virus
https://www.ciperchile.cl/2014/08/26/miembros-del-panel-de-concesiones-cobran-sueldos-millonarios-y-nunca-han-recibido-casos/,Concesiones
https://www.ciperchile.cl/2014/08/26/miembros-del-panel-de-concesiones-cobran-sueldos-millonarios-y-nunca-han-recibido-casos/,MOP
https://www.ciperchile.cl/2019/09/12/pueden-siri-y-alexa-escucharnos-sin-vulnerar-nuestros-derechos/,Big Data
https://www.ciperchile.cl/2019/09/12/pueden-siri-y-alexa-escucharnos-sin-vulnerar-nuestros-derechos/,Datos Personales
https://www.ciperchile.cl/2019/09/12/pueden-siri-y-alexa-escucharnos-sin-vulnerar-nuestros-derechos/,Inteligencia Artificial
https://www.ciperchile.cl/2019/09/12/pueden-siri-y-alexa-escucharnos-sin-vulnerar-nuestros-derechos/,The Conversation
https://www.ciperchile.cl/2010/04/01/los-complicados-conflictos-de-interes-que-enfrenta-el-nuevo-fiscal-nacional-economico/,Competencia
https://www.ciperchile.cl/2010/04/01/los-complicados-conflictos-de-interes-que-enfrenta-el-nuevo-fiscal-nacional-economico/,Gobierno
https://www.ciperchile.cl/2010/04/01/los-complicados-conflictos-de-interes-que-enfrenta-el-nuevo-fiscal-nacional-economico/,Justicia
https://www.ciperchile.cl/2012/08/31/tecnico-de-mideplan-que-pidio-a-cepal-recalcular-la-pobreza-%e2%80%9cme-senti-usado-por-el-ministro-lavin%e2%80%9d/,Pobreza
https://www.ciperchile.cl/2008/09/09/pedro-valdivia-renuncia-a-su-puesto-en-la-municipalidad-de-vitacura/,Contraloría
https://www.ciperchile.cl/2008/09/09/pedro-valdivia-renuncia-a-su-puesto-en-la-municipalidad-de-vitacura/,Municipalidades
https://www.ciperchile.cl/2008/09/09/pedro-valdivia-renuncia-a-su-puesto-en-la-municipalidad-de-vitacura/,Seguridad
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,Coronavirus
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,COVID-19
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,Cuarentena
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,Ministerio de Salud
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,Minsal
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,Pandemia
https://www.ciperchile.cl/2020/05/30/actas-del-minsal-6-840-funcionarios-de-la-salud-se-han-contagiado-y-mas-de-10-mil-han-partido-a-cuarentena-preventiva/,Virus
https://www.ciperchile.cl/2017/02/01/mega-incendios-el-historial-de-omisiones-de-las-autoridades-que-abono-la-tragedia/,Conaf
https://www.ciperchile.cl/2017/02/01/mega-incendios-el-historial-de-omisiones-de-las-autoridades-que-abono-la-tragedia/,Congreso
https://www.ciperchile.cl/2017/02/01/mega-incendios-el-historial-de-omisiones-de-las-autoridades-que-abono-la-tragedia/,Estado
https://www.ciperchile.cl/2017/02/01/mega-incendios-el-historial-de-omisiones-de-las-autoridades-que-abono-la-tragedia/,incendio
https://www.ciperchile.cl/2016/09/30/la-mayor-empresa-de-abogados-defensores-entra-en-crisis-y-abandona-contratos-con-la-defensoria-penal/,Abogados
https://www.ciperchile.cl/2016/09/30/la-mayor-empresa-de-abogados-defensores-entra-en-crisis-y-abandona-contratos-con-la-defensoria-penal/,Justicia
https://www.ciperchile.cl/2016/09/30/la-mayor-empresa-de-abogados-defensores-entra-en-crisis-y-abandona-contratos-con-la-defensoria-penal/,Reforma Procesal
https://www.ciperchile.cl/2010/12/15/despiden-a-330-empleados-penitenciarios-por-sospechas-de-corrupcion-en-el-salvador/,Cárceles
https://www.ciperchile.cl/2010/12/15/despiden-a-330-empleados-penitenciarios-por-sospechas-de-corrupcion-en-el-salvador/,Corrupción
https://www.ciperchile.cl/2010/12/15/despiden-a-330-empleados-penitenciarios-por-sospechas-de-corrupcion-en-el-salvador/,El Salvador
https://www.ciperchile.cl/2019/12/12/carta-abierta-a-los-diputados-hoy-deben-decidir-si-aprueban-o-no-una-acusacion-constitucional-contra-un-presidente-en-ejercicio/,Abuso policial
https://www.ciperchile.cl/2019/12/12/carta-abierta-a-los-diputados-hoy-deben-decidir-si-aprueban-o-no-una-acusacion-constitucional-contra-un-presidente-en-ejercicio/,Acusación constitucional
https://www.ciperchile.cl/2019/12/12/carta-abierta-a-los-diputados-hoy-deben-decidir-si-aprueban-o-no-una-acusacion-constitucional-contra-un-presidente-en-ejercicio/,Derechos Humanos
https://www.ciperchile.cl/2019/12/12/carta-abierta-a-los-diputados-hoy-deben-decidir-si-aprueban-o-no-una-acusacion-constitucional-contra-un-presidente-en-ejercicio/,Diputados
https://www.ciperchile.cl/2019/12/12/carta-abierta-a-los-diputados-hoy-deben-decidir-si-aprueban-o-no-una-acusacion-constitucional-contra-un-presidente-en-ejercicio/,Sebastián Piñera
https://www.ciperchile.cl/2018/06/12/fotoreportaje-el-lucrativo-negocio-del-subarriendo-a-inmigrantes-indocumentados/,inmigrantes
https://www.ciperchile.cl/2018/06/12/fotoreportaje-el-lucrativo-negocio-del-subarriendo-a-inmigrantes-indocumentados/,Vivienda
https://www.ciperchile.cl/2013/03/15/contraloria-aclara-que-la-responsabilidad-administrativa-de-director-del-sii-en-el-caso-johnson%e2%80%99s-no-esta-zanjada/,Contraloría
https://www.ciperchile.cl/2013/03/15/contraloria-aclara-que-la-responsabilidad-administrativa-de-director-del-sii-en-el-caso-johnson%e2%80%99s-no-esta-zanjada/,Gobierno
https://www.ciperchile.cl/2013/03/15/contraloria-aclara-que-la-responsabilidad-administrativa-de-director-del-sii-en-el-caso-johnson%e2%80%99s-no-esta-zanjada/,Política
https://www.ciperchile.cl/2013/03/15/contraloria-aclara-que-la-responsabilidad-administrativa-de-director-del-sii-en-el-caso-johnson%e2%80%99s-no-esta-zanjada/,Sii
https://www.ciperchile.cl/2015/11/02/la-crisis-que-corroe-al-registro-civil/,Gob
https://www.ciperchile.cl/2015/11/02/la-crisis-que-corroe-al-registro-civil/,Registro Civil
https://www.ciperchile.cl/2015/11/02/la-crisis-que-corroe-al-registro-civil/,Sindicatos
https://www.ciperchile.cl/2019/11/22/dia-mundial-de-la-filosofia-por-que-necesitamos-mas-que-nunca-una-etica-para-la-politica/,CIPER/The Conversation
https://www.ciperchile.cl/2019/11/22/dia-mundial-de-la-filosofia-por-que-necesitamos-mas-que-nunca-una-etica-para-la-politica/,Filosofía
https://www.ciperchile.cl/2019/11/22/dia-mundial-de-la-filosofia-por-que-necesitamos-mas-que-nunca-una-etica-para-la-politica/,Política
https://www.ciperchile.cl/2013/01/24/%e2%80%9cen-la-cna-sabian-que-varias-universidades-privadas-facilitan-el-lucro-de-sus-socios-controladores%e2%80%9d/,CNA
https://www.ciperchile.cl/2013/01/24/%e2%80%9cen-la-cna-sabian-que-varias-universidades-privadas-facilitan-el-lucro-de-sus-socios-controladores%e2%80%9d/,Educación
https://www.ciperchile.cl/2009/12/16/los-misterios-que-esconde-la-autopsia/,Derechos Humanos
https://www.ciperchile.cl/2009/12/16/los-misterios-que-esconde-la-autopsia/,Frei Montalva
https://www.ciperchile.cl/2012/04/03/mujer-de-concejal-de-maipu-dice-que-en-su-casa-se-hicieron-reuniones-para-favorecer-a-kdm-con-millonario-contrato-municipal/,Municipalidades
https://www.ciperchile.cl/2014/12/03/el-libro-de-piketty-que-cambio-la-forma-en-que-se-ve-la-desigualdad/,Economía
https://www.ciperchile.cl/2020/01/10/coimas-en-el-minvu-duenos-de-empresa-investigada-registran-sociedad-en-paraiso-fiscal/,Corrupción
https://www.ciperchile.cl/2020/01/10/coimas-en-el-minvu-duenos-de-empresa-investigada-registran-sociedad-en-paraiso-fiscal/,Gobierno
https://www.ciperchile.cl/2020/01/10/coimas-en-el-minvu-duenos-de-empresa-investigada-registran-sociedad-en-paraiso-fiscal/,Paraísos Fiscales
https://www.ciperchile.cl/2009/01/13/el-legado-periodistico-de-patricia-verdugo/,Derechos Humanos
https://www.ciperchile.cl/2009/01/13/el-legado-periodistico-de-patricia-verdugo/,Periodismo
https://www.ciperchile.cl/2010/01/07/pinera-le-fija-vetos-a-la-udi-para-integrar-su-gabinete-y-gremialismo-contiene-la-indignacion/,Elecciones
https://www.ciperchile.cl/2010/01/07/pinera-le-fija-vetos-a-la-udi-para-integrar-su-gabinete-y-gremialismo-contiene-la-indignacion/,Pablo Longueira
https://www.ciperchile.cl/2010/01/07/pinera-le-fija-vetos-a-la-udi-para-integrar-su-gabinete-y-gremialismo-contiene-la-indignacion/,Política
https://www.ciperchile.cl/2010/01/07/pinera-le-fija-vetos-a-la-udi-para-integrar-su-gabinete-y-gremialismo-contiene-la-indignacion/,RN
https://www.ciperchile.cl/2010/01/07/pinera-le-fija-vetos-a-la-udi-para-integrar-su-gabinete-y-gremialismo-contiene-la-indignacion/,Sebastián Piñera
https://www.ciperchile.cl/2010/01/07/pinera-le-fija-vetos-a-la-udi-para-integrar-su-gabinete-y-gremialismo-contiene-la-indignacion/,UDI
https://www.ciperchile.cl/2008/08/22/nacida-para-parir/,América Latina
https://www.ciperchile.cl/2008/08/22/nacida-para-parir/,Mujer
https://www.ciperchile.cl/2008/08/22/nacida-para-parir/,Salud
https://www.ciperchile.cl/2008/08/14/bienes-platas-y-deudas-de-los-alcaldes-iii-las-comunas-mas-importantes-de-regiones/,Alcaldes
https://www.ciperchile.cl/2008/08/14/bienes-platas-y-deudas-de-los-alcaldes-iii-las-comunas-mas-importantes-de-regiones/,Contraloría
https://www.ciperchile.cl/2008/08/14/bienes-platas-y-deudas-de-los-alcaldes-iii-las-comunas-mas-importantes-de-regiones/,Municipalidades
https://www.ciperchile.cl/2008/08/14/bienes-platas-y-deudas-de-los-alcaldes-iii-las-comunas-mas-importantes-de-regiones/,Política
https://www.ciperchile.cl/2008/08/14/bienes-platas-y-deudas-de-los-alcaldes-iii-las-comunas-mas-importantes-de-regiones/,Transparencia
https://www.ciperchile.cl/2015/05/04/usach-cancela-contrato-con-isolux-corsan-y-se-querella-por-fraude-al-fisco-y-cohecho/,Corrupción
https://www.ciperchile.cl/2015/05/04/usach-cancela-contrato-con-isolux-corsan-y-se-querella-por-fraude-al-fisco-y-cohecho/,Isolux-Corsan
https://www.ciperchile.cl/2015/05/04/usach-cancela-contrato-con-isolux-corsan-y-se-querella-por-fraude-al-fisco-y-cohecho/,Licitaciones
https://www.ciperchile.cl/2015/05/04/usach-cancela-contrato-con-isolux-corsan-y-se-querella-por-fraude-al-fisco-y-cohecho/,Obras Públicas
https://www.ciperchile.cl/2020/01/24/tras-la-guerra-y-la-violencia-colombia-reclama-derechos-e-igualdad/,CIPER/The Conversation
https://www.ciperchile.cl/2020/01/24/tras-la-guerra-y-la-violencia-colombia-reclama-derechos-e-igualdad/,Colombia
https://www.ciperchile.cl/2020/01/24/tras-la-guerra-y-la-violencia-colombia-reclama-derechos-e-igualdad/,Guerra
https://www.ciperchile.cl/2020/01/24/tras-la-guerra-y-la-violencia-colombia-reclama-derechos-e-igualdad/,Inequidad
https://www.ciperchile.cl/2020/01/24/tras-la-guerra-y-la-violencia-colombia-reclama-derechos-e-igualdad/,Primavera latinoamericana
https://www.ciperchile.cl/2020/01/24/tras-la-guerra-y-la-violencia-colombia-reclama-derechos-e-igualdad/,Protestas
https://www.ciperchile.cl/2010/04/30/los-silencios-y-omisiones-que-comprometen-a-la-cupula-eclesial-en-el-caso-karadima/,Iglesia
https://www.ciperchile.cl/2019/09/27/me-averguenza-que-pueda-haber-funcionarios-del-poder-judicial-involucrados-en-adopciones-ilegales/,Adopciones
https://www.ciperchile.cl/2019/09/27/me-averguenza-que-pueda-haber-funcionarios-del-poder-judicial-involucrados-en-adopciones-ilegales/,Adopciones Ilegales
https://www.ciperchile.cl/2019/09/27/me-averguenza-que-pueda-haber-funcionarios-del-poder-judicial-involucrados-en-adopciones-ilegales/,Poder Judicial
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Colegio Médico
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Coronavirus
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,COVID-19
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Jaime Mañalich
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Ministerio de Salud
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Minsal
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Pandemia
https://www.ciperchile.cl/2020/03/31/encuesta-del-colegio-medico-857-del-personal-de-salud-dice-que-faltan-implementos-de-proteccion/,Virus
https://www.ciperchile.cl/2015/04/02/los-nombres-y-conexiones-politicas-detras-de-las-empresas-que-facturaron-a-sqm/,Política
https://www.ciperchile.cl/2015/04/02/los-nombres-y-conexiones-politicas-detras-de-las-empresas-que-facturaron-a-sqm/,SQM
https://www.ciperchile.cl/2016/02/11/celco-vuelve-a-tribunales-por-planta-valdivia-intenta-eliminar-norma-de-calidad-del-agua/,Grupo Angelini
https://www.ciperchile.cl/2016/02/11/celco-vuelve-a-tribunales-por-planta-valdivia-intenta-eliminar-norma-de-calidad-del-agua/,Medio Ambiente
https://www.ciperchile.cl/2014/02/17/minsal-denuncia-posible-fraude-y-asociacion-ilicita-por-listas-de-espera-del-hospital-san-jose/,Contraloría
https://www.ciperchile.cl/2014/02/17/minsal-denuncia-posible-fraude-y-asociacion-ilicita-por-listas-de-espera-del-hospital-san-jose/,Corrupción
https://www.ciperchile.cl/2014/02/17/minsal-denuncia-posible-fraude-y-asociacion-ilicita-por-listas-de-espera-del-hospital-san-jose/,Gobierno
https://www.ciperchile.cl/2014/02/17/minsal-denuncia-posible-fraude-y-asociacion-ilicita-por-listas-de-espera-del-hospital-san-jose/,Hospitales
https://www.ciperchile.cl/2014/02/17/minsal-denuncia-posible-fraude-y-asociacion-ilicita-por-listas-de-espera-del-hospital-san-jose/,Salud
https://www.ciperchile.cl/2015/09/15/basura-y-sqm-dos-investigaciones-judiciales-que-acechan-al-alcalde-de-colina-mario-olavarria/,Basura
https://www.ciperchile.cl/2015/09/15/basura-y-sqm-dos-investigaciones-judiciales-que-acechan-al-alcalde-de-colina-mario-olavarria/,Colina
https://www.ciperchile.cl/2015/09/15/basura-y-sqm-dos-investigaciones-judiciales-que-acechan-al-alcalde-de-colina-mario-olavarria/,Municipalidades
https://www.ciperchile.cl/2015/09/15/basura-y-sqm-dos-investigaciones-judiciales-que-acechan-al-alcalde-de-colina-mario-olavarria/,SQM
https://www.ciperchile.cl/2009/11/03/la-guerra-fratricida-que-se-libra-en-la-quinta-region-cordillera/,Congreso
https://www.ciperchile.cl/2009/11/03/la-guerra-fratricida-que-se-libra-en-la-quinta-region-cordillera/,Diputados
https://www.ciperchile.cl/2009/11/03/la-guerra-fratricida-que-se-libra-en-la-quinta-region-cordillera/,Elecciones
https://www.ciperchile.cl/2009/11/03/la-guerra-fratricida-que-se-libra-en-la-quinta-region-cordillera/,Política
https://www.ciperchile.cl/2009/11/03/la-guerra-fratricida-que-se-libra-en-la-quinta-region-cordillera/,Senado
https://www.ciperchile.cl/2019/11/08/san-ramon-caida-de-concejal-ps-por-corrupcion-abre-la-puerta-a-destitucion-de-alcalde-aguilera/,Política
https://www.ciperchile.cl/2019/11/08/san-ramon-caida-de-concejal-ps-por-corrupcion-abre-la-puerta-a-destitucion-de-alcalde-aguilera/,Políticas Públicas
https://www.ciperchile.cl/2019/11/08/san-ramon-caida-de-concejal-ps-por-corrupcion-abre-la-puerta-a-destitucion-de-alcalde-aguilera/,Probidad
https://www.ciperchile.cl/2019/11/08/san-ramon-caida-de-concejal-ps-por-corrupcion-abre-la-puerta-a-destitucion-de-alcalde-aguilera/,Recursos Públicos
https://www.ciperchile.cl/2019/11/08/san-ramon-caida-de-concejal-ps-por-corrupcion-abre-la-puerta-a-destitucion-de-alcalde-aguilera/,San Ramón
https://www.ciperchile.cl/2017/05/04/corte-suprema-zanjo-polemica-disputa-por-derechos-de-agua-en-petorca/,Agua
https://www.ciperchile.cl/2017/05/04/corte-suprema-zanjo-polemica-disputa-por-derechos-de-agua-en-petorca/,Derechos de Agua
https://www.ciperchile.cl/2017/05/04/corte-suprema-zanjo-polemica-disputa-por-derechos-de-agua-en-petorca/,Empresas
https://www.ciperchile.cl/2009/10/16/diferencias-de-criterios-de-evaluadores-abren-nuevas-dudas-sobre-becas-chile/,Educación
https://www.ciperchile.cl/2019/09/06/en-la-antigua-mesopotamia-ya-habia-brecha-salarial/,Brecha salarial
https://www.ciperchile.cl/2019/09/06/en-la-antigua-mesopotamia-ya-habia-brecha-salarial/,Género
https://www.ciperchile.cl/2019/09/06/en-la-antigua-mesopotamia-ya-habia-brecha-salarial/,Historia
https://www.ciperchile.cl/2019/09/06/en-la-antigua-mesopotamia-ya-habia-brecha-salarial/,The Conversation
https://www.ciperchile.cl/2019/09/06/en-la-antigua-mesopotamia-ya-habia-brecha-salarial/,Violencia de género
https://www.ciperchile.cl/2011/10/18/fiscalia-pide-formalizar-a-monja-superiora-de-congregacion-sostenedora-de-nueve-colegios/,Iglesia
https://www.ciperchile.cl/2012/06/25/presidente-de-la-junta-nacional-de-bomberos-%e2%80%9ctenemos-dirigentes-que-se-van-con-la-platita%e2%80%9d/,Irregularidades
https://www.ciperchile.cl/2018/04/12/como-la-elite-torpedeo-los-intentos-de-sacar-a-chile-de-su-dependencia-de-las-materias-primas/,Desarrollo
https://www.ciperchile.cl/2018/04/12/como-la-elite-torpedeo-los-intentos-de-sacar-a-chile-de-su-dependencia-de-las-materias-primas/,Materias primas
https://www.ciperchile.cl/2018/04/12/como-la-elite-torpedeo-los-intentos-de-sacar-a-chile-de-su-dependencia-de-las-materias-primas/,Políticas Industriales
https://www.ciperchile.cl/2010/08/12/el-ministro-kast-y-sus-criticas-a-las-politicas-sociales-%e2%80%9cla-responsabilidad-del-gobierno-es-mirar-el-vaso-medio-vacio%e2%80%9d/,Entrevista
https://www.ciperchile.cl/2010/08/12/el-ministro-kast-y-sus-criticas-a-las-politicas-sociales-%e2%80%9cla-responsabilidad-del-gobierno-es-mirar-el-vaso-medio-vacio%e2%80%9d/,Gobierno
https://www.ciperchile.cl/2010/08/12/el-ministro-kast-y-sus-criticas-a-las-politicas-sociales-%e2%80%9cla-responsabilidad-del-gobierno-es-mirar-el-vaso-medio-vacio%e2%80%9d/,Pobreza
https://www.ciperchile.cl/2011/04/01/yo-era-un-nino-muy-destruido-y-ese-cura-se-apodero-de-mi/,Abuso Sexual
https://www.ciperchile.cl/2011/04/01/yo-era-un-nino-muy-destruido-y-ese-cura-se-apodero-de-mi/,Iglesia
https://www.ciperchile.cl/2011/04/01/yo-era-un-nino-muy-destruido-y-ese-cura-se-apodero-de-mi/,Karadima
https://www.ciperchile.cl/2011/05/18/%e2%80%9cquisiera-pedirle-perdon-personalmente-a-juan-carlos-cruz%e2%80%9d/,Abuso Sexual
https://www.ciperchile.cl/2011/05/18/%e2%80%9cquisiera-pedirle-perdon-personalmente-a-juan-carlos-cruz%e2%80%9d/,Iglesia
https://www.ciperchile.cl/2011/05/18/%e2%80%9cquisiera-pedirle-perdon-personalmente-a-juan-carlos-cruz%e2%80%9d/,Karadima
https://www.ciperchile.cl/2019/11/26/propuestas-para-iniciar-un-proceso-de-reforma-a-carabineros-de-chile/,Carabineros
https://www.ciperchile.cl/2019/11/26/propuestas-para-iniciar-un-proceso-de-reforma-a-carabineros-de-chile/,Espacio Público
https://www.ciperchile.cl/2019/11/26/propuestas-para-iniciar-un-proceso-de-reforma-a-carabineros-de-chile/,Protestas
